ac6629a25c2c043490eda55750f97efa62900e74,George Gastaldi,Refactory.java,MODIFY,"createToStringFromFields -> [JavaClass clazz, List fields] | [JavaClass clazz]","diff --git a/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java b/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
index af19757..28956b5 100644
--- a/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
+++ b/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
@@ -15,9 +15,9 @@
 import org.jboss.forge.parser.java.Method;
 
 /**
- * 
+ *
  * @author <a href=""mailto:lincolnbaxter@gmail.com"">Lincoln Baxter, III</a>
- * 
+ *
  */
 public class Refactory
 {
@@ -36,7 +36,8 @@
                .setPublic()
                .setBody(""return this."" + fieldName + "";"");
 
-      if (!field.isFinal()) {
+      if (!field.isFinal())
+      {
          clazz.addMethod().setReturnTypeVoid().setName(""set"" + methodNameSuffix).setPublic()
                   .setParameters(""final "" + field.getTypeInspector().toString() + "" "" + fieldName)
                   .setBody(""this."" + fieldName + "" = "" + fieldName + "";"");
@@ -76,7 +77,9 @@
 
    public static void createToStringFromFields(final JavaClass clazz, final List<Field<JavaClass>> fields)
    {
-      Method<JavaClass> method = clazz.addMethod().setName(""toString"").setReturnType(String.class).setPublic();
+      Method<JavaClass> method = clazz.addMethod().setName(""toString"").setReturnType(String.class)
+               .setPublic();
+      method.addAnnotation(Override.class);
 
       List<String> list = new ArrayList<String>();
 
@@ -85,21 +88,29 @@
       {
          if (clazz.hasField(field))
          {
-            String line = """";
+            StringBuilder line = new StringBuilder();
 
             if (!field.isPrimitive())
                if (field.isType(String.class))
-                  line += ""if("" + field.getName() + "" != null && !"" + field.getName() + "".trim().isEmpty())\n"";
+               {
+                  line.append(""if("").append(field.getName()).append("" != null && !"").append(field.getName())
+                           .append("".trim().isEmpty())\n"");
+               }
                else
-                  line += ""if("" + field.getName() + "" != null)\n"";
+               {
+                  line.append(""if("").append(field.getName()).append("" != null)\n"");
+               }
 
-            line += "" result += "" + (list.isEmpty() ? """" : ""\"" \"" + "") + field.getName() + "";"";
+            boolean isFirst = list.isEmpty();
 
-            list.add(line);
+            line.append("" result += "").append(isFirst ? ""\"""" : ""\"", "");
+            line.append(field.getName()).append("": \"" + "").append(field.getName()).append("";"");
+
+            list.add(line.toString());
          }
       }
 
-      String body = ""String result = \""\"";\n"" +
+      String body = ""String result = getClass().getSimpleName()+\"" \"";\n"" +
                Strings.join(list, delimeter) + ""\n"" +
                ""return result;"";
       method.setBody(body);
"
ac6629a25c2c043490eda55750f97efa62900e74,George Gastaldi,JavaEnumImpl.java,MODIFY,addEnumConstant -> [String declaration] | [],"diff --git a/impl/src/main/java/org/jboss/forge/parser/java/impl/JavaEnumImpl.java b/impl/src/main/java/org/jboss/forge/parser/java/impl/JavaEnumImpl.java
index 88ac74e..bab2421 100644
--- a/impl/src/main/java/org/jboss/forge/parser/java/impl/JavaEnumImpl.java
+++ b/impl/src/main/java/org/jboss/forge/parser/java/impl/JavaEnumImpl.java
@@ -41,7 +41,7 @@
       for (Object o : (((EnumDeclaration) getBodyDeclaration()).enumConstants()))
       {
          EnumConstantDeclaration field = (EnumConstantDeclaration) o;
-         result.add(new EnumConstantImpl<JavaEnum>((JavaEnum) this, field));
+         result.add(new EnumConstantImpl<JavaEnum>(this, field));
       }
 
       return Collections.unmodifiableList(result);
"
4a5e4ee0e5073eb79d58794fcebd0be42bf6c858,Yann Albou,AnnotationAccessor.java,MODIFY,"addAnnotation -> [AnnotationTarget target, List modifiers, String className] | [AnnotationTarget target, ASTNode body]","diff --git a/impl/src/main/java/org/jboss/forge/parser/java/ast/AnnotationAccessor.java b/impl/src/main/java/org/jboss/forge/parser/java/ast/AnnotationAccessor.java
index bec58aa..f528252 100644
--- a/impl/src/main/java/org/jboss/forge/parser/java/ast/AnnotationAccessor.java
+++ b/impl/src/main/java/org/jboss/forge/parser/java/ast/AnnotationAccessor.java
@@ -12,8 +12,10 @@
 import java.util.List;
 import java.util.ListIterator;
 
+import org.eclipse.jdt.core.dom.ASTNode;
 import org.eclipse.jdt.core.dom.BodyDeclaration;
 import org.eclipse.jdt.core.dom.IExtendedModifier;
+import org.eclipse.jdt.core.dom.PackageDeclaration;
 import org.eclipse.jdt.core.dom.SingleVariableDeclaration;
 import org.jboss.forge.parser.java.Annotation;
 import org.jboss.forge.parser.java.AnnotationTarget;
@@ -27,9 +29,9 @@
 public class AnnotationAccessor<O extends JavaSource<O>, T>
 {
 
-   public Annotation<O> addAnnotation(final AnnotationTarget<O, T> target, final BodyDeclaration body)
+   public Annotation<O> addAnnotation(final AnnotationTarget<O, T> target, final ASTNode body)
    {
-      return addAnnotation(target, body.modifiers());
+      return addAnnotation(target, getModifiers(body));
    }
 
    public Annotation<O> addAnnotation(final AnnotationTarget<O, T> target,
@@ -55,10 +57,10 @@
       return annotation;
    }
 
-   public Annotation<O> addAnnotation(final AnnotationTarget<O, T> target, final BodyDeclaration body,
+   public Annotation<O> addAnnotation(final AnnotationTarget<O, T> target, final ASTNode body,
             final Class<?> clazz)
    {
-      return addAnnotation(target, body.modifiers(), clazz.getName());
+      return addAnnotation(target, getModifiers(body), clazz.getName());
    }
 
    public Annotation<O> addAnnotation(final AnnotationTarget<O, T> target,
@@ -68,10 +70,10 @@
       return addAnnotation(target, variableDeclaration.modifiers(), clazz.getName());
    }
 
-   public Annotation<O> addAnnotation(final AnnotationTarget<O, T> target, final BodyDeclaration body,
+   public Annotation<O> addAnnotation(final AnnotationTarget<O, T> target, final ASTNode body,
             final String className)
    {
-      return addAnnotation(target, body.modifiers(), className);
+      return addAnnotation(target, getModifiers(body), className);
    }
 
    public Annotation<O> addAnnotation(final AnnotationTarget<O, T> target,
@@ -91,9 +93,9 @@
       return addAnnotation(target, modifiers).setName(Types.toSimpleName(className));
    }
 
-   public List<Annotation<O>> getAnnotations(final AnnotationTarget<O, T> target, final BodyDeclaration body)
+   public List<Annotation<O>> getAnnotations(final AnnotationTarget<O, T> target, final ASTNode body)
    {
-      return getAnnotations(target, body.modifiers());
+      return getAnnotations(target, getModifiers(body));
    }
 
    public List<Annotation<O>> getAnnotations(final AnnotationTarget<O, T> target,
@@ -118,10 +120,10 @@
       return Collections.unmodifiableList(result);
    }
 
-   public <E extends AnnotationTarget<O, T>> E removeAnnotation(final E target, final BodyDeclaration body,
+   public <E extends AnnotationTarget<O, T>> E removeAnnotation(final E target, final ASTNode body,
             final Annotation<O> annotation)
    {
-      return removeAnnotation(target, body.modifiers(), annotation);
+      return removeAnnotation(target, getModifiers(body), annotation);
    }
 
    public <E extends AnnotationTarget<O, T>> E removeAnnotation(final E target,
@@ -145,10 +147,10 @@
       return target;
    }
 
-   public <E extends AnnotationTarget<O, T>> boolean hasAnnotation(final E target, final BodyDeclaration body,
+   public <E extends AnnotationTarget<O, T>> boolean hasAnnotation(final E target, final ASTNode body,
             final String type)
    {
-      return hasAnnotation(target, body.modifiers(), type);
+      return hasAnnotation(target, getModifiers(body), type);
    }
 
    public <E extends AnnotationTarget<O, T>> boolean hasAnnotation(final E target,
@@ -176,10 +178,10 @@
       return false;
    }
 
-   public Annotation<O> getAnnotation(final AnnotationTarget<O, T> target, final BodyDeclaration body,
+   public Annotation<O> getAnnotation(final AnnotationTarget<O, T> target, final ASTNode body,
             final Class<? extends java.lang.annotation.Annotation> type)
    {
-      return getAnnotation(target, body.modifiers(), type.getName());
+      return getAnnotation(target, getModifiers(body), type.getName());
    }
 
    public Annotation<O> getAnnotation(final AnnotationTarget<O, T> target,
@@ -189,9 +191,9 @@
       return getAnnotation(target, variableDeclaration.modifiers(), type.getName());
    }
 
-   public Annotation<O> getAnnotation(final AnnotationTarget<O, T> target, final BodyDeclaration body, final String type)
+   public Annotation<O> getAnnotation(final AnnotationTarget<O, T> target, final ASTNode body, final String type)
    {
-      return getAnnotation(target, body.modifiers(), type);
+      return getAnnotation(target, getModifiers(body), type);
    }
 
    public Annotation<O> getAnnotation(final AnnotationTarget<O, T> target,
@@ -212,4 +214,17 @@
       }
       return null;
    }
+
+   private List<?> getModifiers(final ASTNode body)
+   {
+      if (body instanceof BodyDeclaration)
+      {
+         return ((BodyDeclaration) body).modifiers();
+      }
+      else if (body instanceof PackageDeclaration)
+      {
+         return ((PackageDeclaration) body).annotations();
+      }
+      return Collections.emptyList();
+   }
 }
"
4a5e4ee0e5073eb79d58794fcebd0be42bf6c858,Yann Albou,ModifierAccessor.java,MODIFY,"hasModifier -> [BodyDeclaration body, ModifierKeyword modifier] | [ASTNode body, ModifierKeyword modifier]","diff --git a/impl/src/main/java/org/jboss/forge/parser/java/ast/ModifierAccessor.java b/impl/src/main/java/org/jboss/forge/parser/java/ast/ModifierAccessor.java
index 8e4f791..9089e1f 100644
--- a/impl/src/main/java/org/jboss/forge/parser/java/ast/ModifierAccessor.java
+++ b/impl/src/main/java/org/jboss/forge/parser/java/ast/ModifierAccessor.java
@@ -7,15 +7,17 @@
 package org.jboss.forge.parser.java.ast;
 
 import java.util.ArrayList;
+import java.util.Collections;
 import java.util.List;
 
+import org.eclipse.jdt.core.dom.ASTNode;
 import org.eclipse.jdt.core.dom.BodyDeclaration;
 import org.eclipse.jdt.core.dom.Modifier;
 import org.eclipse.jdt.core.dom.Modifier.ModifierKeyword;
 
 public class ModifierAccessor
 {
-   public boolean hasModifier(BodyDeclaration body, final ModifierKeyword modifier)
+   public boolean hasModifier(ASTNode body, final ModifierKeyword modifier)
    {
       boolean result = false;
       List<Modifier> modifiers = getModifiers(body);
@@ -29,10 +31,10 @@
       return result;
    }
 
-   private List<Modifier> getModifiers(BodyDeclaration body)
+   private List<Modifier> getModifiers(ASTNode body)
    {
       List<Modifier> result = new ArrayList<Modifier>();
-      List<?> modifiers = body.modifiers();
+      List<?> modifiers = getInternalModifiers(body);
       for (Object m : modifiers)
       {
          if (m instanceof Modifier)
@@ -44,8 +46,7 @@
       return result;
    }
 
-   @SuppressWarnings(""unchecked"")
-   public List<Modifier> clearVisibility(BodyDeclaration body)
+   public List<Modifier> clearVisibility(ASTNode body)
    {
       List<Modifier> modifiers = getModifiers(body);
 
@@ -58,18 +59,16 @@
          }
       }
 
-      body.modifiers().removeAll(toBeRemoved);
+      getInternalModifiers(body).removeAll(toBeRemoved);
       return modifiers;
    }
 
-   @SuppressWarnings(""unchecked"")
-   public void addModifier(BodyDeclaration body, ModifierKeyword keyword)
+   public void addModifier(ASTNode body, ModifierKeyword keyword)
    {
-      body.modifiers().add(body.getAST().newModifier(keyword));
+      getInternalModifiers(body).add(body.getAST().newModifier(keyword));
    }
 
-   @SuppressWarnings(""unchecked"")
-   public void removeModifier(BodyDeclaration body, ModifierKeyword keyword)
+   public void removeModifier(ASTNode body, ModifierKeyword keyword)
    {
       List<Modifier> modifiers = getModifiers(body);
 
@@ -82,6 +81,19 @@
          }
       }
 
-      body.modifiers().removeAll(toBeRemoved);
+      getInternalModifiers(body).removeAll(toBeRemoved);
+   }
+
+   @SuppressWarnings(""unchecked"")
+   private List<Modifier> getInternalModifiers(final ASTNode body)
+   {
+      if (body instanceof BodyDeclaration)
+      {
+         return ((BodyDeclaration) body).modifiers();
+      }
+      else
+      {
+         return Collections.emptyList();
+      }
    }
 }
"
4a5e4ee0e5073eb79d58794fcebd0be42bf6c858,Yann Albou,TypeDeclarationFinderVisitor.java,MODIFY,visit -> [EnumDeclaration node] | [TypeDeclaration node],"diff --git a/impl/src/main/java/org/jboss/forge/parser/java/ast/TypeDeclarationFinderVisitor.java b/impl/src/main/java/org/jboss/forge/parser/java/ast/TypeDeclarationFinderVisitor.java
index c61329a..819590c 100644
--- a/impl/src/main/java/org/jboss/forge/parser/java/ast/TypeDeclarationFinderVisitor.java
+++ b/impl/src/main/java/org/jboss/forge/parser/java/ast/TypeDeclarationFinderVisitor.java
@@ -13,6 +13,7 @@
 import org.eclipse.jdt.core.dom.AbstractTypeDeclaration;
 import org.eclipse.jdt.core.dom.AnnotationTypeDeclaration;
 import org.eclipse.jdt.core.dom.EnumDeclaration;
+import org.eclipse.jdt.core.dom.PackageDeclaration;
 import org.eclipse.jdt.core.dom.TypeDeclaration;
 
 /**
@@ -22,6 +23,8 @@
 {
    private List<AbstractTypeDeclaration> declarations = new ArrayList<AbstractTypeDeclaration>();
 
+   private PackageDeclaration packageDeclaration;
+
    @Override
    public boolean visit(final TypeDeclaration node)
    {
@@ -43,6 +46,18 @@
       return super.visit(node);
    }
 
+   @Override
+   public boolean visit(PackageDeclaration node)
+   {
+      packageDeclaration = node;
+      return super.visit(node);
+   }
+
+   public PackageDeclaration getPackageDeclaration()
+   {
+      return packageDeclaration;
+   }
+
    public List<AbstractTypeDeclaration> getTypeDeclarations()
    {
       return declarations;
"
4a5e4ee0e5073eb79d58794fcebd0be42bf6c858,Yann Albou,JavaParserImpl.java,MODIFY,"parse -> [Class type, File file] | [File file]","diff --git a/impl/src/main/java/org/jboss/forge/parser/spi/JavaParserImpl.java b/impl/src/main/java/org/jboss/forge/parser/spi/JavaParserImpl.java
index fac70db..d180cdb 100644
--- a/impl/src/main/java/org/jboss/forge/parser/spi/JavaParserImpl.java
+++ b/impl/src/main/java/org/jboss/forge/parser/spi/JavaParserImpl.java
@@ -18,12 +18,13 @@
 
 import org.eclipse.jdt.core.JavaCore;
 import org.eclipse.jdt.core.dom.AST;
+import org.eclipse.jdt.core.dom.ASTNode;
 import org.eclipse.jdt.core.dom.ASTParser;
 import org.eclipse.jdt.core.dom.AbstractTypeDeclaration;
 import org.eclipse.jdt.core.dom.AnnotationTypeDeclaration;
-import org.eclipse.jdt.core.dom.BodyDeclaration;
 import org.eclipse.jdt.core.dom.CompilationUnit;
 import org.eclipse.jdt.core.dom.EnumDeclaration;
+import org.eclipse.jdt.core.dom.PackageDeclaration;
 import org.eclipse.jdt.core.dom.TypeDeclaration;
 import org.eclipse.jdt.internal.compiler.impl.CompilerOptions;
 import org.eclipse.jdt.internal.compiler.util.Util;
@@ -39,6 +40,7 @@
 import org.jboss.forge.parser.java.impl.JavaClassImpl;
 import org.jboss.forge.parser.java.impl.JavaEnumImpl;
 import org.jboss.forge.parser.java.impl.JavaInterfaceImpl;
+import org.jboss.forge.parser.java.impl.JavaPackageInfoImpl;
 
 /**
  * @author <a href=""mailto:lincolnbaxter@gmail.com"">Lincoln Baxter, III</a>
@@ -112,6 +114,11 @@
          AbstractTypeDeclaration declaration = declarations.get(0);
          return getJavaSource(null, document, unit, declaration);
       }
+      else if (visitor.getPackageDeclaration() != null)
+      {
+         return getJavaSource(null, document, unit, visitor.getPackageDeclaration());
+
+      }
       throw new ParserException(""Could not find type declaration in Java source - is this actually code?"");
    }
 
@@ -120,26 +127,34 @@
     * {@link TypeDeclaration}, and enclosing {@link JavaSource} type.
     */
    public static JavaSource<?> getJavaSource(JavaSource<?> enclosingType, Document document, CompilationUnit unit,
-            BodyDeclaration declaration)
+            ASTNode declaration)
    {
       if (declaration instanceof TypeDeclaration)
       {
-         if (((TypeDeclaration) declaration).isInterface())
+         TypeDeclaration typeDeclaration = (TypeDeclaration) declaration;
+         if (typeDeclaration.isInterface())
          {
-            return new JavaInterfaceImpl(enclosingType, document, unit, declaration);
+            return new JavaInterfaceImpl(enclosingType, document, unit, typeDeclaration);
          }
          else
          {
-            return new JavaClassImpl(enclosingType, document, unit, declaration);
+            return new JavaClassImpl(enclosingType, document, unit, typeDeclaration);
          }
       }
       else if (declaration instanceof EnumDeclaration)
       {
-         return new JavaEnumImpl(enclosingType, document, unit, declaration);
+         EnumDeclaration enumDeclaration = (EnumDeclaration) declaration;
+         return new JavaEnumImpl(enclosingType, document, unit, enumDeclaration);
       }
       else if (declaration instanceof AnnotationTypeDeclaration)
       {
-         return new JavaAnnotationImpl(enclosingType, document, unit, declaration);
+         AnnotationTypeDeclaration annotationTypeDeclaration = (AnnotationTypeDeclaration) declaration;
+         return new JavaAnnotationImpl(enclosingType, document, unit, annotationTypeDeclaration);
+      }
+      else if (declaration instanceof PackageDeclaration)
+      {
+         PackageDeclaration packageDeclaration = (PackageDeclaration) declaration;
+         return new JavaPackageInfoImpl(enclosingType, document, unit, packageDeclaration);
       }
       else
       {
"
5041225cb24be8fa2e925a90c1688aa222fdb43e,George Gastaldi,Refactory.java,MODIFY,"createHashCodeAndEquals -> [JavaClass clazz] | [JavaClass clazz, Field fields]","diff --git a/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java b/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
index 28956b5..df0fcba 100644
--- a/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
+++ b/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
@@ -44,23 +44,56 @@
       }
    }
 
-   public static void createHashCodeAndEquals(final JavaClass clazz)
+   public static void createHashCodeAndEquals(final JavaClass clazz, final Field<?>... fields)
    {
+      if(fields == null || fields.length < 1)
+      {
+         throw new IllegalArgumentException(""fields cannot be null or empty."");
+      }
+      
+      StringBuilder fieldEqualityChecks = new StringBuilder();
+      StringBuilder hashCodeComputation = new StringBuilder();
+      for (Field<?> field : fields)
+      {
+         String fieldName = field.getName();
+
+         if (field.isPrimitive())
+         {
+            fieldEqualityChecks.append(""if ("").append(fieldName).append("" != that."").append(fieldName).append("") { "");
+            fieldEqualityChecks.append("" return false;"");
+            fieldEqualityChecks.append(""} "");
+            
+            hashCodeComputation.append(""result = prime * result + "").append(fieldName).append("";"");
+         }
+         else
+         {
+            fieldEqualityChecks.append(""if ("").append(fieldName).append("" != null) { "");
+            fieldEqualityChecks.append("" return "").append(fieldName).append("".equals((("");
+            fieldEqualityChecks.append(clazz.getName());
+            fieldEqualityChecks.append("") that)."").append(fieldName);
+            fieldEqualityChecks.append(""); } "");
+
+            hashCodeComputation.append(""result = prime * result + (("").append(fieldName).append("" == null) ? 0 : "")
+                     .append(fieldName).append("".hashCode());"");
+         }
+      }
+      
       clazz.addMethod(
                ""public boolean equals(Object that) { "" +
                         ""if (this == that) { return true; } "" +
                         ""if (that == null) { return false; } "" +
                         ""if (getClass() != that.getClass()) { return false; } "" +
-                        ""if (id != null) { return id.equals(((""
-                        + clazz.getName() + "") that).id); } "" +
-                        ""return super.equals(that); "" +
+                        fieldEqualityChecks.toString() +
+                        ""return true; "" +
                         ""}"")
                .addAnnotation(Override.class);
 
       clazz.addMethod(
                ""public int hashCode() { "" +
-                        ""if (id != null) { return id.hashCode(); } "" +
-                        ""return super.hashCode(); }"")
+                        ""final int prime = 31;"" +
+                        ""int result = 1;"" +
+                        hashCodeComputation.toString() +
+                        ""return result; }"")
                .addAnnotation(Override.class);
    }
 
"
560f2607cd26ae6482900f65295f35e145d87dfb,George Gastaldi,Refactory.java,MODIFY,"createHashCodeAndEquals -> [JavaClass clazz, Field fields] | [JavaClass clazz]","diff --git a/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java b/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
index df0fcba..fd2e569 100644
--- a/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
+++ b/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
@@ -15,9 +15,9 @@
 import org.jboss.forge.parser.java.Method;
 
 /**
- *
+ * 
  * @author <a href=""mailto:lincolnbaxter@gmail.com"">Lincoln Baxter, III</a>
- *
+ * 
  */
 public class Refactory
 {
@@ -44,13 +44,30 @@
       }
    }
 
+   public static void createHashCodeAndEquals(final JavaClass clazz)
+   {
+      final Field<?>[] fields;
+      Field<JavaClass> idField = clazz.getField(""id"");
+      // FORGE-995: Retained this for backwards compatibility
+      if (idField != null)
+      {
+         fields = new Field[] { idField };
+      }
+      else
+      {
+         List<Field<JavaClass>> classFields = clazz.getFields();
+         fields = classFields.toArray(new Field[classFields.size()]);
+      }
+      createHashCodeAndEquals(clazz, fields);
+   }
+
    public static void createHashCodeAndEquals(final JavaClass clazz, final Field<?>... fields)
    {
-      if(fields == null || fields.length < 1)
+      if (fields == null || fields.length < 1)
       {
          throw new IllegalArgumentException(""fields cannot be null or empty."");
       }
-      
+
       StringBuilder fieldEqualityChecks = new StringBuilder();
       StringBuilder hashCodeComputation = new StringBuilder();
       for (Field<?> field : fields)
@@ -62,7 +79,7 @@
             fieldEqualityChecks.append(""if ("").append(fieldName).append("" != that."").append(fieldName).append("") { "");
             fieldEqualityChecks.append("" return false;"");
             fieldEqualityChecks.append(""} "");
-            
+
             hashCodeComputation.append(""result = prime * result + "").append(fieldName).append("";"");
          }
          else
@@ -77,7 +94,7 @@
                      .append(fieldName).append("".hashCode());"");
          }
       }
-      
+
       clazz.addMethod(
                ""public boolean equals(Object that) { "" +
                         ""if (this == that) { return true; } "" +
"
26a32eab55ec60278441588b7dc8d63b1766c6aa,George Gastaldi,Refactory.java,MODIFY,"createHashCodeAndEquals -> [JavaClass clazz, Field fields] | [JavaClass clazz]","diff --git a/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java b/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
index fd2e569..eb5c2ee 100644
--- a/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
+++ b/api/src/main/java/org/jboss/forge/parser/java/util/Refactory.java
@@ -15,12 +15,20 @@
 import org.jboss.forge.parser.java.Method;
 
 /**
+ * Utility refactory methods for {@link JavaClass} objects
  * 
  * @author <a href=""mailto:lincolnbaxter@gmail.com"">Lincoln Baxter, III</a>
- * 
+ * @author <a href=""mailto:ggastald@redhat.com"">George Gastaldi</a>
+ * @author <a href=""mailto:vreynolds@redhat.com"">Vineet Reynolds</a>
  */
 public class Refactory
 {
+   /**
+    * Generates a getXXX and setXXX method for the supplied field
+    * 
+    * @param clazz
+    * @param field
+    */
    public static void createGetterAndSetter(final JavaClass clazz, final Field<JavaClass> field)
    {
       if (!clazz.hasField(field))
@@ -44,6 +52,13 @@
       }
    }
 
+   /**
+    * Create a <i>hashCode</i> and <i>equals</i> implementation for the given class and fields
+    * 
+    * @deprecated Use {@link Refactory#createHashCodeAndEquals(JavaClass, Field...)} instead, since this method relies
+    *             on the existence of the id field
+    */
+   @Deprecated
    public static void createHashCodeAndEquals(final JavaClass clazz)
    {
       final Field<?>[] fields;
@@ -61,6 +76,12 @@
       createHashCodeAndEquals(clazz, fields);
    }
 
+   /**
+    * Create a <i>hashCode</i> and <i>equals</i> implementation for the given class and fields
+    * 
+    * @param clazz class to be changed
+    * @param fields fields to be used in the equals/hashCode methods
+    */
    public static void createHashCodeAndEquals(final JavaClass clazz, final Field<?>... fields)
    {
       if (fields == null || fields.length < 1)
@@ -114,17 +135,34 @@
                .addAnnotation(Override.class);
    }
 
+   /**
+    * Create a <i>toString</i> implementation using all the fields in this class
+    * 
+    * @param clazz
+    */
    public static void createToStringFromFields(final JavaClass clazz)
    {
       List<Field<JavaClass>> fields = clazz.getFields();
       createToStringFromFields(clazz, fields);
    }
 
+   /**
+    * Create a <i>toString</i> implementation using the supplied fields
+    * 
+    * @param clazz
+    * @param fields
+    */
    public static void createToStringFromFields(final JavaClass clazz, final Field<JavaClass>... fields)
    {
       createToStringFromFields(clazz, Arrays.asList(fields));
    }
 
+   /**
+    * Create a <i>toString</i> implementation using the supplied fields
+    * 
+    * @param clazz
+    * @param fields
+    */
    public static void createToStringFromFields(final JavaClass clazz, final List<Field<JavaClass>> fields)
    {
       Method<JavaClass> method = clazz.addMethod().setName(""toString"").setReturnType(String.class)
"
5cfd3961e475aa17c3b3251f765c283406d9fdd4,George Gastaldi,JavaParser.java,MODIFY,"parse -> [Class type, String data] | [File file]","diff --git a/api/src/main/java/org/jboss/forge/parser/JavaParser.java b/api/src/main/java/org/jboss/forge/parser/JavaParser.java
index 884af48..eaf7737 100644
--- a/api/src/main/java/org/jboss/forge/parser/JavaParser.java
+++ b/api/src/main/java/org/jboss/forge/parser/JavaParser.java
@@ -9,7 +9,9 @@
 
 import java.io.File;
 import java.io.FileNotFoundException;
+import java.io.IOException;
 import java.io.InputStream;
+import java.net.URL;
 import java.util.ArrayList;
 import java.util.List;
 import java.util.ServiceLoader;
@@ -55,6 +57,14 @@
    }
 
    /**
+    * Parse the given {@link URL} data into a new {@link JavaSource} instance.
+    */
+   public static JavaSource<?> parse(final URL data) throws IOException
+   {
+      return getParser().parse(data);
+   }
+
+   /**
     * Read the given {@link InputStream} and parse the data into a new {@link JavaClass} instance.
     */
    public static JavaSource<?> parse(final InputStream data)
@@ -87,6 +97,16 @@
    }
 
    /**
+    * Read the given {@link URL} and parse its data into a new {@link JavaSource} instance of the given type.
+    * 
+    * @throws FileNotFoundException
+    */
+   public static <T extends JavaSource<?>> T parse(final Class<T> type, final URL url) throws IOException
+   {
+      return getParser().parse(type, url);
+   }
+
+   /**
     * Read the given {@link File} and parse its data into a new {@link JavaSource} instance of the given type.
     * 
     * @throws FileNotFoundException
"
